EpThisIter,EpisodesSoFar,EpLenMean,loss_kl,loss_ent,loss_pol_entpen,loss_vf_loss,EpRewMean,ev_tdlam_before,TimeElapsed,TimestepsSoFar,loss_pol_surr
6,6,605.5,0.006699213,2.0728376,0.0,0.028893678,0.8333333333333334,0.1459476351737976,4.459290981292725,4096,-0.011187972
6,12,642.9166666666666,0.011171017,2.0572822,0.0,0.026323698,1.1666666666666667,0.8371744304895401,8.546255350112915,8192,-0.012881902
7,19,637.0526315789474,0.0067097065,2.0488446,0.0,0.02423009,0.9473684210526315,0.8949376717209816,12.623271703720093,12288,-0.009516851
7,26,630.1153846153846,0.008031653,2.0275047,0.0,0.026052492,0.5769230769230769,0.8918932601809502,16.74125599861145,16384,-0.011283914
5,31,637.9677419354839,0.0061374954,2.012045,0.0,0.02791186,0.3225806451612903,0.9007717221975327,21.29325532913208,20480,-0.009554838
7,38,637.2105263157895,0.0059209326,2.0100815,0.0,0.02093221,0.39473684210526316,0.9145065546035767,25.775255918502808,24576,-0.010952668
6,44,636.1136363636364,0.0065014306,2.0024045,0.0,0.022787463,0.2727272727272727,0.9257147535681725,30.237263917922974,28672,-0.011639134
6,50,645.3,0.0073883156,2.0025167,0.0,0.025186196,0.1,0.9215592965483665,35.15225625038147,32768,-0.012524048
7,57,646.0,0.008406854,1.9886442,0.0,0.028979497,0.12280701754385964,0.9022564142942429,39.8632595539093,36864,-0.013917827
6,63,647.7142857142857,0.007185334,1.9714618,0.0,0.025174275,0.06349206349206349,0.9225264936685562,43.66225481033325,40960,-0.011006639
6,69,652.7101449275362,0.0066441945,1.963797,0.0,0.026098063,0.13043478260869565,0.8953868374228477,47.51025438308716,45056,-0.011041943
6,75,654.52,0.0068457895,1.9557765,0.0,0.02446421,0.04,0.9129060134291649,51.24825668334961,49152,-0.011495315
6,81,653.5802469135803,0.009019532,1.9445388,0.0,0.02139503,-0.012345679012345678,0.9245769381523132,54.901135206222534,53248,-0.014363728
7,88,646.0340909090909,0.0076452605,1.9453685,0.0,0.026252681,-0.17045454545454544,0.9142571464180946,58.718135356903076,57344,-0.013774638
7,95,640.4421052631579,0.0064392313,1.9333268,0.0,0.024764946,-0.21052631578947367,0.9282732829451561,62.98013520240784,61440,-0.014989868
7,102,637.2,0.007200593,1.9087149,0.0,0.03142509,-0.28,0.9121423065662384,66.49813485145569,65536,-0.010890294
8,110,629.67,0.0050477944,1.9111031,0.0,0.0247493,-0.34,0.9318470358848572,70.00313997268677,69632,-0.0110574085
6,116,633.8,0.0068749883,1.8924798,0.0,0.031211423,-0.42,0.9169372394680977,73.47613477706909,73728,-0.016143484
6,122,633.76,0.008141192,1.8738021,0.0,0.025648708,-0.47,0.9125203639268875,77.05313348770142,77824,-0.014878799
7,129,633.58,0.007399705,1.8540069,0.0,0.025252206,-0.32,0.9261925891041756,80.47532367706299,81920,-0.014023874
7,136,626.58,0.0060438537,1.8574227,0.0,0.019938987,-0.32,0.937354139983654,83.8741683959961,86016,-0.014124984
6,142,628.33,0.0073069762,1.8654971,0.0,0.024455767,-0.37,0.9227942675352097,87.32513308525085,90112,-0.013315394
7,149,622.13,0.0071251695,1.8262041,0.0,0.026608083,-0.29,0.9246665760874748,90.79717063903809,94208,-0.013636552
7,156,622.38,0.008219845,1.82085,0.0,0.030335134,-0.28,0.8959594890475273,94.25569796562195,98304,-0.014899633
6,162,617.91,0.005862499,1.8157506,0.0,0.026666373,-0.25,0.9005390927195549,134.85057091712952,102400,-0.013284027
7,169,610.92,0.0075591095,1.78523,0.0,0.022596447,-0.29,0.9063115119934082,332.54595279693604,106496,-0.01213534
6,175,609.52,0.0061421753,1.793519,0.0,0.021230148,-0.29,0.9099710434675217,340.99757075309753,110592,-0.013989298
6,181,612.68,0.0060404865,1.7839301,0.0,0.019676736,-0.13,0.9166763126850128,349.7162206172943,114688,-0.014551081
6,187,620.19,0.0064162337,1.7584022,0.0,0.020438509,0.06,0.9168481826782227,358.9281234741211,118784,-0.015420414
6,193,625.77,0.0066919504,1.7357178,0.0,0.018157579,-0.07,0.9026318863034248,367.60845732688904,122880,-0.015458519
7,200,627.16,0.0042959265,1.7584403,0.0,0.019233773,-0.07,0.9240700006484985,376.1413218975067,126976,-0.01265029
5,205,639.16,0.0063856365,1.7450229,0.0,0.020018712,-0.14,0.9323539361357689,385.4816906452179,131072,-0.014368902
6,211,646.97,0.0066210856,1.7325901,0.0,0.02012771,-0.24,0.9415274113416672,394.0457212924957,135168,-0.015955646
7,218,643.91,0.008183412,1.7075354,0.0,0.019275598,-0.15,0.9329674392938614,402.15603399276733,139264,-0.01399581
6,224,644.34,0.0052689495,1.6833991,0.0,0.022209778,-0.18,0.9190328046679497,410.8862977027893,143360,-0.014145905
6,230,645.79,0.006358651,1.6579497,0.0,0.021309849,-0.15,0.936436153948307,419.61757802963257,147456,-0.01396271
7,237,646.23,0.006200535,1.6535761,0.0,0.019771058,-0.06,0.9409023113548756,428.18602681159973,151552,-0.013451788
7,244,642.11,0.007378373,1.6508552,0.0,0.025017748,-0.18,0.9312226101756096,437.2546453475952,155648,-0.015115215
7,251,648.68,0.0072630513,1.6077327,0.0,0.020903204,-0.05,0.9293616116046906,446.69052267074585,159744,-0.015111263
5,256,648.7,0.004642343,1.5947839,0.0,0.020014936,-0.04,0.9305994361639023,456.351619720459,163840,-0.013370195
7,263,653.1,0.0050538946,1.586347,0.0,0.018721689,-0.03,0.9285751506686211,466.70202112197876,167936,-0.015482569
6,269,655.04,0.005307487,1.5897859,0.0,0.020322548,0.03,0.9452103301882744,476.80315232276917,172032,-0.015295825
6,275,655.22,0.0076086717,1.5810757,0.0,0.017189955,0.27,0.9296304360032082,486.8808436393738,176128,-0.016824381
7,282,652.33,0.006778878,1.581145,0.0,0.020907763,0.16,0.9318317323923111,496.0521399974823,180224,-0.014228351
7,289,642.72,0.0059819054,1.5803748,0.0,0.01809397,0.1,0.9434090368449688,506.208637714386,184320,-0.013739329
6,295,644.95,0.0054926933,1.5938183,0.0,0.023012634,0.2,0.9397084414958954,515.611359834671,188416,-0.0146566555
6,301,647.59,0.006515832,1.5727423,0.0,0.02087193,0.37,0.9359621778130531,536.579430103302,192512,-0.015122403
6,307,644.28,0.0065318844,1.5809805,0.0,0.019448744,0.44,0.9320932254195213,545.9430742263794,196608,-0.015972521
5,312,644.25,0.005446168,1.5959221,0.0,0.02126485,0.48,0.9303291440010071,691.7428901195526,200704,-0.014794616
7,319,647.37,0.007698954,1.6127472,0.0,0.021916596,0.55,0.93860849365592,770.5095224380493,204800,-0.017389609
6,325,650.74,0.009564102,1.5584365,0.0,0.01778193,0.46,0.9379092827439308,780.4330940246582,208896,-0.014837154
6,331,650.57,0.0045779445,1.5558277,0.0,0.018560296,0.54,0.9369593933224678,789.9431595802307,212992,-0.012937126
6,337,657.24,0.0058417213,1.5352801,0.0,0.019312412,0.49,0.9371228069067001,803.7322313785553,217088,-0.016543323
7,344,658.63,0.009856257,1.4986475,0.0,0.021702519,0.71,0.9417040124535561,820.1852333545685,221184,-0.015601651
6,350,660.97,0.0059516407,1.4757754,0.0,0.020961469,0.53,0.9400797784328461,835.6709551811218,225280,-0.014685944
6,356,657.72,0.007286336,1.4949945,0.0,0.020507822,0.45,0.9348099008202553,847.0807991027832,229376,-0.015805734
6,362,657.18,0.006079364,1.4936323,0.0,0.019710004,0.37,0.9340287372469902,857.0398168563843,233472,-0.014970373
7,369,658.11,0.007711727,1.5240155,0.0,0.018908272,0.39,0.9267241954803467,871.579772233963,237568,-0.015340036
6,375,659.52,0.0059771673,1.4930087,0.0,0.021823261,0.2,0.9279637262225151,887.6688396930695,241664,-0.01111361
6,381,657.24,0.008271508,1.4701108,0.0,0.02210579,0.25,0.939748015254736,905.8997445106506,245760,-0.016161446
7,388,662.51,0.005687439,1.4606409,0.0,0.017055843,0.11,0.9170515388250351,918.2512876987457,249856,-0.01613616
6,394,659.98,0.0054979576,1.4721044,0.0,0.019766074,0.11,0.9331374242901802,931.0469655990601,253952,-0.0147823645
6,400,662.28,0.0075695324,1.4465542,0.0,0.01938252,0.03,0.9338643625378609,944.5903401374817,258048,-0.016205812
7,407,655.25,0.004835064,1.457462,0.0,0.019605026,0.02,0.9408775679767132,957.4101169109344,262144,-0.012537342
5,412,660.12,0.0075560883,1.420344,0.0,0.018491257,-0.02,0.9421960301697254,970.7611019611359,266240,-0.01543051
7,419,657.04,0.0071726236,1.4133177,0.0,0.019676816,0.01,0.946552112698555,985.5164380073547,270336,-0.013010658
5,424,660.85,0.0056296824,1.3848957,0.0,0.020054424,-0.07,0.9423537775874138,998.6391322612762,274432,-0.014695934
6,430,663.64,0.007571726,1.3620915,0.0,0.016800266,-0.21,0.9387733228504658,1008.6051652431488,278528,-0.01495762
7,437,658.05,0.0061288006,1.3650877,0.0,0.022316094,-0.19,0.9410681501030922,1018.4486355781555,282624,-0.014773257
6,443,655.37,0.0054010334,1.4013638,0.0,0.02236619,-0.27,0.9365662336349487,1035.7960979938507,286720,-0.0129965395
6,449,662.7,0.0070118904,1.4031341,0.0,0.018587008,-0.26,0.927550882101059,1051.2755148410797,290816,-0.013594845
6,455,659.89,0.007288116,1.3783813,0.0,0.019875444,-0.22,0.9454267136752605,1065.6391215324402,294912,-0.01496025
7,462,655.83,0.009594857,1.4087566,0.0,0.018787898,-0.03,0.9388739317655563,1075.9251947402954,299008,-0.015466829
6,468,661.03,0.0065144664,1.3807772,0.0,0.020296933,-0.04,0.9316682741045952,1265.3223004341125,303104,-0.0161737
7,475,654.35,0.0049643,1.4119453,0.0,0.0205385,0.09,0.930657260119915,1376.9372947216034,307200,-0.013463398
5,480,662.69,0.006356668,1.406362,0.0,0.019779233,0.07,0.9320216178894043,1391.010517835617,311296,-0.013685744
7,487,663.23,0.0059192493,1.3756084,0.0,0.01708829,0.14,0.9359240680932999,1405.5443041324615,315392,-0.015042749
6,493,661.72,0.007994195,1.3975452,0.0,0.016804269,0.19,0.9340063184499741,1421.8137698173523,319488,-0.016708516
6,499,663.95,0.0068988716,1.3664609,0.0,0.01685971,0.1,0.9398938231170177,1432.599966287613,323584,-0.015701693
6,505,666.28,0.0039897547,1.3834968,0.0,0.018843755,0.09,0.9370159208774567,1442.1631028652191,327680,-0.013935717
6,511,663.96,0.0043150946,1.3474188,0.0,0.01869806,0.11,0.9402659833431244,1458.441245317459,331776,-0.014532376
6,517,669.59,0.00511485,1.3389843,0.0,0.018734729,0.09,0.934898853302002,1475.2122933864594,335872,-0.013703777
7,524,658.6,0.005766164,1.3066726,0.0,0.018089376,-0.01,0.937271885573864,1492.2811818122864,339968,-0.015258827
5,529,657.64,0.0070849154,1.2894856,0.0,0.020875277,-0.01,0.9277725964784622,1503.0582387447357,344064,-0.014269937
6,535,664.25,0.0052488726,1.2820458,0.0,0.018624421,0.07,0.9357338920235634,1512.4279289245605,348160,-0.014138123
6,541,669.62,0.0077255038,1.2801533,0.0,0.022052193,0.02,0.9334773793816566,1528.0131862163544,352256,-0.017229257
6,547,668.46,0.0055931094,1.2901489,0.0,0.019512147,0.11,0.9322125241160393,1546.1729390621185,356352,-0.015313302
6,553,669.41,0.007021423,1.2807416,0.0,0.020394668,0.15,0.9320965334773064,1562.2559850215912,360448,-0.012810485
6,559,678.1,0.0046665804,1.2643284,0.0,0.019009668,0.06,0.9364928528666496,1576.9173963069916,364544,-0.014084253
7,566,670.52,0.0056991708,1.2514662,0.0,0.020105291,-0.12,0.9249322190880775,1591.946445941925,368640,-0.015111383
6,572,672.24,0.0055780504,1.2548851,0.0,0.017209623,-0.14,0.9449744522571564,1608.041342496872,372736,-0.015532453
6,578,670.66,0.0045342958,1.2592351,0.0,0.021568405,-0.15,0.9362528845667839,1625.1879653930664,376832,-0.0128208175
6,584,668.77,0.0056474116,1.258733,0.0,0.019269638,-0.24,0.9210342690348625,1643.5003654956818,380928,-0.013498295
7,591,665.76,0.0069189873,1.2608213,0.0,0.01624469,-0.22,0.9446591325104237,1663.3426487445831,385024,-0.019019427
7,598,663.37,0.004573192,1.2801448,0.0,0.01926196,-0.09,0.9364275932312012,1673.8777084350586,389120,-0.01236652
6,604,660.97,0.008552841,1.284128,0.0,0.019427594,-0.19,0.92922493070364,1682.9056887626648,393216,-0.015507429
6,610,659.84,0.0060935547,1.2769994,0.0,0.018664584,-0.22,0.9393469467759132,1690.5136947631836,397312,-0.016382145
6,616,662.86,0.007198469,1.249724,0.0,0.01998755,-0.16,0.9335640072822571,1806.874881029129,401408,-0.016196666
6,622,668.41,0.0076292907,1.2100608,0.0,0.019936513,-0.08,0.935988150537014,1866.3630905151367,405504,-0.01615155
5,627,668.51,0.006355974,1.2407748,0.0,0.020446291,-0.02,0.9411099851131439,1873.916601896286,409600,-0.015021253
7,634,666.89,0.0054738284,1.1937523,0.0,0.015182092,-0.06,0.9282325804233551,1882.2467789649963,413696,-0.017334621
6,640,663.07,0.007767953,1.1863182,0.0,0.020497974,-0.05,0.9325896427035332,1890.6658022403717,417792,-0.015544684
7,647,655.69,0.0065609785,1.1684262,0.0,0.018580979,-0.2,0.941940151154995,1898.6812760829926,421888,-0.013878229
7,654,649.08,0.0068500326,1.1419202,0.0,0.018712368,-0.23,0.9410560540854931,1906.3768129348755,425984,-0.0152288135
6,660,649.01,0.0075646313,1.1517323,0.0,0.016088486,-0.18,0.9421266503632069,1914.2803514003754,430080,-0.015703008
7,667,649.68,0.005602352,1.1885782,0.0,0.016650781,-0.01,0.9388787485659122,1922.1418886184692,434176,-0.015116944
5,672,654.24,0.005050382,1.1639824,0.0,0.01568282,-0.16,0.9358409121632576,1930.2055203914642,438272,-0.015477062
6,678,653.44,0.0064077317,1.1411362,0.0,0.01569384,-0.33,0.9407458677887917,1938.1285600662231,442368,-0.015463804
6,684,654.96,0.005381208,1.1623499,0.0,0.018098831,-0.23,0.925449475646019,1946.081532716751,446464,-0.017022805
7,691,662.44,0.006838582,1.184481,0.0,0.01907917,-0.12,0.9348297119140625,1953.804075717926,450560,-0.016882066
6,697,663.37,0.0059522935,1.146436,0.0,0.016973278,-0.31,0.9331185296177864,1961.6950759887695,454656,-0.016847355
6,703,660.64,0.0060168933,1.1849428,0.0,0.017893553,-0.12,0.9364057034254074,1969.4806053638458,458752,-0.014914155
6,709,661.55,0.0054130503,1.1896607,0.0,0.017933564,-0.03,0.9418244026601315,1977.1986062526703,462848,-0.017607098
7,716,655.71,0.0038963014,1.1622859,0.0,0.020650247,-0.05,0.9444168880581856,1984.7163171768188,466944,-0.014112813
5,721,658.76,0.005668586,1.1561112,0.0,0.018476455,-0.03,0.9417442083358765,1992.3081166744232,471040,-0.017061638
7,728,654.6,0.006995302,1.1440359,0.0,0.017412731,-0.05,0.9450374655425549,2000.1221158504486,475136,-0.015575767
6,734,651.92,0.007900513,1.1419687,0.0,0.018701557,0.13,0.9504987820982933,2007.7375102043152,479232,-0.013570672
6,740,660.58,0.0059678224,1.1296748,0.0,0.017062347,0.06,0.9374273344874382,2015.0050451755524,483328,-0.017130947
6,746,663.43,0.0063980115,1.1575766,0.0,0.017010905,0.1,0.9466364793479443,2022.4180450439453,487424,-0.014194156
6,752,665.95,0.0049720737,1.1174862,0.0,0.017086245,0.19,0.938782949000597,2030.2039740085602,491520,-0.017337296
7,759,663.39,0.008435276,1.1294698,0.0,0.01980263,0.13,0.938204400241375,2037.4809746742249,495616,-0.017499205
5,764,666.96,0.0058631,1.0951632,0.0,0.018816203,0.15,0.9441267624497414,2044.8319954872131,499712,-0.016984224
6,770,672.02,0.0051326435,1.0450802,0.0,0.019282589,0.11,0.9305988550186157,2153.37775015831,503808,-0.016285751
7,777,669.31,0.006052002,1.104672,0.0,0.016492693,0.01,0.9345850944519043,2222.8601841926575,507904,-0.017477697
6,783,668.07,0.010920282,1.1129997,0.0,0.016656604,0.08,0.9411997906863689,2230.506122112274,512000,-0.01511693
6,789,665.46,0.0073070517,1.115066,0.0,0.016716072,0.11,0.9307143166661263,2237.880122423172,516096,-0.018174255
6,795,665.14,0.004722671,1.1133704,0.0,0.016462533,0.25,0.937964454293251,2245.140121936798,520192,-0.017228458
7,802,665.52,0.0055263136,1.0918666,0.0,0.014589662,0.21,0.9473916962742805,2252.4801223278046,524288,-0.014643503
6,808,661.89,0.006816603,1.0833963,0.0,0.016609991,0.31,0.937242679297924,2259.9161212444305,528384,-0.017072238
7,815,661.38,0.0073888996,1.0850939,0.0,0.017552815,0.35,0.9403734840452671,2267.931505203247,532480,-0.015706133
7,822,653.01,0.0046032565,1.0857904,0.0,0.020728925,0.4,0.9377072565257549,2275.6639993190765,536576,-0.014948097
6,828,653.35,0.0076408684,1.076177,0.0,0.020487819,0.32,0.9357555061578751,2284.088588953018,540672,-0.01664776
6,834,655.17,0.0049481774,1.0785795,0.0,0.021547025,0.24,0.9333160147070885,2292.5147562026978,544768,-0.015386393
6,840,650.15,0.0050960067,1.0799016,0.0,0.019760966,0.32,0.9325575828552246,2301.3112490177155,548864,-0.015770858
6,846,654.05,0.006884055,1.0742335,0.0,0.015176041,0.35,0.9440715163946152,2309.0725462436676,552960,-0.01820997
7,853,647.87,0.0061631156,1.0572264,0.0,0.018699184,0.25,0.9317808821797371,2316.492058992386,557056,-0.017869102
6,859,656.35,0.007264947,1.0204554,0.0,0.0158216,0.34,0.9367766156792641,2323.8470590114594,561152,-0.016521044
5,864,655.65,0.006804676,1.011977,0.0,0.01948371,0.28,0.9357935041189194,2332.522449016571,565248,-0.017611606
7,871,651.19,0.0055706804,0.9813728,0.0,0.017242366,0.25,0.9354751035571098,2340.357007741928,569344,-0.015278755
6,877,650.65,0.0068296324,0.97746515,0.0,0.017819164,0.35,0.939049668610096,2347.666008234024,573440,-0.017046414
6,883,651.41,0.005599972,0.98426616,0.0,0.016202142,0.35,0.9368478581309319,2355.443007707596,577536,-0.015315061
6,889,654.63,0.0046937806,1.0008221,0.0,0.01556969,0.41,0.9426036737859249,2363.312210083008,581632,-0.015076925
6,895,659.29,0.0062466697,1.002009,0.0,0.015367355,0.34,0.9384921565651894,2370.89772105217,585728,-0.017023344
7,902,652.2,0.0077546863,1.0006553,0.0,0.01671155,0.24,0.9350295513868332,2378.3147208690643,589824,-0.015908862
6,908,653.04,0.0064552207,0.994925,0.0,0.017193237,0.14,0.9459404535591602,2385.624297618866,593920,-0.014182782
6,914,657.69,0.0063009993,1.0284564,0.0,0.019111995,0.02,0.9390293620526791,2392.9938066005707,598016,-0.014754131
7,921,661.4,0.007708646,0.99645966,0.0,0.02067101,0.05,0.9392302706837654,2507.2806482315063,602112,-0.015825782
6,927,660.76,0.0058499505,1.0062528,0.0,0.020892076,-0.01,0.9354506731033325,2571.3624064922333,606208,-0.017047465
7,934,659.45,0.0074297595,0.99856335,0.0,0.016582178,-0.04,0.9393576271831989,2578.584914445877,610304,-0.01735961
5,939,660.85,0.0059895157,0.9928197,0.0,0.019182678,-0.11,0.9369255974888802,2585.7834475040436,614400,-0.016791109
7,946,656.68,0.006733596,0.97380173,0.0,0.018465495,0.01,0.9354372397065163,2593.9589986801147,618496,-0.011686314
6,952,663.47,0.004743359,0.9894674,0.0,0.017408926,0.03,0.9420017339289188,2601.7660779953003,622592,-0.0133980075
6,958,658.64,0.006818473,0.9389739,0.0,0.016073527,-0.03,0.9486947879195213,2609.431589126587,626688,-0.016592609
6,964,657.12,0.0062542222,0.9730385,0.0,0.016562076,-0.01,0.9254981726408005,2616.919620990753,630784,-0.015979808
6,970,658.74,0.0057046684,0.9711331,0.0,0.0148836365,-0.01,0.9395248256623745,2624.515887260437,634880,-0.016319327
7,977,655.53,0.00642628,0.94762623,0.0,0.017045833,0.06,0.932697668671608,2631.9134397506714,638976,-0.015155171
6,983,658.08,0.004718647,0.93735087,0.0,0.016805522,0.1,0.945644736289978,2639.343997478485,643072,-0.014517124
7,990,651.34,0.006124147,0.9286681,0.0,0.014839391,-0.11,0.9446100369095802,2646.7141692638397,647168,-0.015123095
6,996,648.22,0.0073338384,0.97054005,0.0,0.019675493,-0.03,0.9317711964249611,2654.0899980068207,651264,-0.019169569
7,1003,651.28,0.0052678627,0.958872,0.0,0.01636461,0.01,0.9489266946911812,2661.5020649433136,655360,-0.016909115
6,1009,647.81,0.0057926383,0.96370375,0.0,0.01718944,-0.07,0.9428144879639149,2669.0900650024414,659456,-0.014741962
7,1016,645.67,0.0067378557,0.98231274,0.0,0.017003085,-0.02,0.9473949670791626,2676.4145805835724,663552,-0.017849937
6,1022,645.93,0.0074107484,0.97006243,0.0,0.017772766,-0.16,0.9340634569525719,2683.74311876297,667648,-0.018011894
6,1028,649.07,0.006513029,0.92842484,0.0,0.016408823,-0.15,0.9420840367674828,2691.1762323379517,671744,-0.017254334
6,1034,652.58,0.0059994985,0.9325864,0.0,0.014991198,-0.16,0.9471564590930939,2699.0555584430695,675840,-0.016530795
7,1041,646.96,0.007098098,0.9006769,0.0,0.014892407,-0.07,0.9430520385503769,2706.5030431747437,679936,-0.01571725
5,1046,655.77,0.006333154,0.9420921,0.0,0.015430618,-0.21,0.9261730089783669,2713.988043308258,684032,-0.01841008
6,1052,654.58,0.0065653645,0.9413531,0.0,0.016884323,-0.15,0.942090779542923,2721.2899055480957,688128,-0.020266129
7,1059,649.0,0.006866714,0.9448072,0.0,0.012999379,-0.01,0.9499995149672031,2729.120905637741,692224,-0.017381657
6,1065,653.91,0.0081277555,0.95802695,0.0,0.016559314,0.07,0.9418957717716694,2736.675671815872,696320,-0.021794403
5,1070,652.65,0.007283382,0.9540216,0.0,0.016964827,0.13,0.9400882944464684,2845.9126241207123,700416,-0.018347513
7,1077,659.84,0.005508909,0.9409825,0.0,0.019252172,0.11,0.9407861493527889,2910.0193870067596,704512,-0.017666347
6,1083,658.17,0.006585986,0.923676,0.0,0.016922785,0.05,0.941128421574831,2917.3363888263702,708608,-0.017328933
6,1089,663.5,0.006059147,0.94972557,0.0,0.016529895,0.01,0.9318918883800507,2924.796386241913,712704,-0.018480295
6,1095,658.34,0.004501114,0.93454874,0.0,0.017364964,-0.02,0.9423944726586342,2932.305413007736,716800,-0.015888466
6,1101,663.0,0.0061432314,0.95091414,0.0,0.019390421,0.04,0.9368626028299332,2939.555412530899,720896,-0.015542161
6,1107,667.93,0.0049941866,0.9412052,0.0,0.015881885,0.04,0.9347096830606461,2947.5600435733795,724992,-0.01721074
7,1114,666.25,0.006553712,0.94712424,0.0,0.014885898,0.11,0.9443399980664253,2955.7312066555023,729088,-0.01625328
6,1120,671.11,0.006075148,0.91565967,0.0,0.015375265,0.22,0.9438722506165504,2964.1797664165497,733184,-0.017626682
6,1126,669.53,0.007886377,0.9363083,0.0,0.019914903,0.21,0.9349919855594635,2971.408319234848,737280,-0.017902758
6,1132,669.25,0.006969423,0.90974814,0.0,0.016886352,0.24,0.9335978329181671,2978.6313033103943,741376,-0.0162144
7,1139,665.74,0.00827927,0.93408614,0.0,0.015924426,0.21,0.9451804608106613,2986.0988159179688,745472,-0.019582681
7,1146,658.9,0.005957324,0.9219504,0.0,0.018336419,0.14,0.9473886750638485,2993.934435606003,749568,-0.020240044
5,1151,663.1,0.00669222,0.93549895,0.0,0.01570535,0.12,0.9448041282594204,3001.3092432022095,753664,-0.015495361
6,1157,663.47,0.0057083173,0.9019313,0.0,0.019987132,0.11,0.9410196430981159,3008.685268163681,757760,-0.017795296
7,1164,657.97,0.0062552923,0.89792085,0.0,0.021883976,0.08,0.9430214315652847,3016.233818054199,761856,-0.018246468
8,1172,647.43,0.004763571,0.88956285,0.0,0.017726092,-0.13,0.9379774294793606,3023.7353863716125,765952,-0.017011464
6,1178,645.47,0.007121589,0.8796075,0.0,0.024062619,-0.2,0.9329462423920631,3031.0314557552338,770048,-0.018065173
7,1185,639.94,0.005894126,0.8955044,0.0,0.018551135,-0.05,0.9346555173397064,3038.376039981842,774144,-0.015111115
6,1191,639.71,0.0056271926,0.85589445,0.0,0.020785427,-0.03,0.9370959028601646,3045.69704079628,778240,-0.015515259
6,1197,640.24,0.006592917,0.86495227,0.0,0.01691133,0.01,0.938337042927742,3053.062040567398,782336,-0.02023863
6,1203,639.41,0.0066982545,0.84304166,0.0,0.015565479,-0.06,0.9421224780380726,3060.902041196823,786432,-0.018271359
7,1210,635.38,0.0053010276,0.86001635,0.0,0.017098205,0.04,0.950576975941658,3068.212597846985,790528,-0.015933044
7,1217,633.97,0.0057673124,0.8503262,0.0,0.015276966,-0.03,0.9366955831646919,3075.6151332855225,794624,-0.019367145
6,1223,634.43,0.007450434,0.8321113,0.0,0.01772229,-0.14,0.9420595616102219,3083.0461342334747,798720,-0.018229133
6,1229,634.43,0.007350666,0.815742,0.0,0.01716579,-0.2,0.9376924335956573,3191.0127243995667,802816,-0.01507605
6,1235,631.45,0.0059872787,0.8405156,0.0,0.020760184,-0.15,0.9388404227793217,3255.30610871315,806912,-0.017048413
6,1241,639.05,0.0059849173,0.83483404,0.0,0.015580107,-0.03,0.940053328871727,3262.742735862732,811008,-0.021131888
6,1247,640.83,0.0058521447,0.8040405,0.0,0.018600741,-0.06,0.9433051235973835,3270.986933708191,815104,-0.016698848
6,1253,642.57,0.005408468,0.80964994,0.0,0.020354187,-0.05,0.9334229975938797,3279.005880832672,819200,-0.016736653
7,1260,641.67,0.006079513,0.794833,0.0,0.01709538,-0.04,0.9411137402057648,3286.7111382484436,823296,-0.020154305
5,1265,650.23,0.0060335523,0.81793326,0.0,0.01929652,-0.05,0.9324375540018082,3295.001652956009,827392,-0.018790293
7,1272,655.11,0.005606844,0.7724682,0.0,0.015098535,0.0,0.9276053160429001,3303.1515259742737,831488,-0.016205288
5,1277,661.92,0.0069662794,0.7912954,0.0,0.01548064,0.13,0.9318418502807617,3311.2514905929565,835584,-0.018930525
7,1284,654.7,0.0058716554,0.7602232,0.0,0.015327443,-0.01,0.951781589537859,3319.661985397339,839680,-0.018657692
7,1291,656.64,0.0065141222,0.7782449,0.0,0.012653124,0.05,0.9445348493754864,3328.052266597748,843776,-0.015925398
7,1298,648.19,0.006247427,0.7805202,0.0,0.016676761,0.19,0.9335803538560867,3335.9591913223267,847872,-0.018491356
7,1305,648.92,0.0072233435,0.78362393,0.0,0.015887091,0.19,0.9509394504129887,3343.9095079898834,851968,-0.019100122
5,1310,657.28,0.005712062,0.75188035,0.0,0.018021526,0.13,0.9371134415268898,3351.363046646118,856064,-0.021328101
7,1317,650.04,0.0048161116,0.7406492,0.0,0.016714403,0.14,0.9338692426681519,3359.079957008362,860160,-0.02038973
6,1323,653.39,0.0059841126,0.76224494,0.0,0.015560436,0.16,0.9545927383005619,3367.433895111084,864256,-0.017783418
7,1330,650.4,0.005996363,0.7591103,0.0,0.018220522,0.26,0.9361185878515244,3375.689326763153,868352,-0.015635705
6,1336,648.53,0.006150013,0.74895614,0.0,0.01816534,0.18,0.9469643197953701,3383.627326488495,872448,-0.021270677
7,1343,644.52,0.005534829,0.74727297,0.0,0.017007776,0.06,0.9357836320996284,3391.7875425815582,876544,-0.015214867
6,1349,644.56,0.0064769513,0.7447172,0.0,0.017719287,0.11,0.9178247079253197,3399.0770535469055,880640,-0.018659782
6,1355,646.79,0.006527118,0.7362583,0.0,0.020898635,0.13,0.9274577051401138,3406.2810757160187,884736,-0.019065369
6,1361,645.68,0.006142738,0.74987084,0.0,0.019412408,0.14,0.9190847724676132,3413.839375972748,888832,-0.01929266
7,1368,636.8,0.0052034752,0.7462797,0.0,0.017756123,0.22,0.9365246444940567,3421.225890159607,892928,-0.0194466
6,1374,639.51,0.007941051,0.73585236,0.0,0.017397141,0.24,0.9443110376596451,3429.0150611400604,897024,-0.020271385
5,1379,645.01,0.0062265927,0.70532036,0.0,0.017285109,0.21,0.9253929406404495,3544.338055372238,901120,-0.017494954
